D,T,Y,S
100000000000.0,1110.925867547239,0.509090909090909,-507667092.0
100000000000.0,1112.1583771866528,0.509090909090909,-507519450.0
100000000000.0,1113.3908868260667,0.509090909090909,-507371723.0
100000000000.0,1114.6233964654803,0.509090909090909,-507223678.0
100000000000.0,1115.855906104894,0.509090909090909,-507075298.0
100000000000.0,1117.088415744308,0.509090909090909,-506926591.0
100000000000.0,1118.3209253837217,0.509090909090909,-506777711.0
100000000000.0,1119.5534350231353,0.509090909090909,-506628606.0
100000000000.0,1120.7859446625491,0.509090909090909,-506479134.0
100000000000.0,1122.018454301963,0.509090909090909,-506329269.0
