D,T,Y,E
100000000000000.0,10000000000.0,0.509090909090909,67257955693377609728
100000000000000.0,10000000000.00505,0.509090909090909,67257955693377617920
100000000000000.0,10000000000.010101,0.509090909090909,67257955693377708032
100000000000000.0,10000000000.015152,0.509090909090909,67257955693377798144
100000000000000.0,10000000000.020203,0.509090909090909,67257955693377806336
100000000000000.0,10000000000.025253,0.509090909090909,67257955693377789952
100000000000000.0,10000000000.030304,0.509090909090909,67257955693377789952
100000000000000.0,10000000000.035353,0.509090909090909,67257955693377814528
100000000000000.0,10000000000.040403,0.509090909090909,67257955693377912832
100000000000000.0,10000000000.045454,0.509090909090909,67257955693377904640
100000000000000.0,10000000000.050505,0.509090909090909,67257955693377880064
100000000000000.0,10000000000.055555,0.509090909090909,67257955693378109440
100000000000000.0,10000000000.060606,0.509090909090909,67257955693377961984
100000000000000.0,10000000000.065657,0.509090909090909,67257955693378093056
100000000000000.0,10000000000.070707,0.509090909090909,67257955693378076672
100000000000000.0,10000000000.075758,0.509090909090909,67257955693378060288
100000000000000.0,10000000000.080809,0.509090909090909,67257955693378297856
100000000000000.0,10000000000.08586,0.509090909090909,67257955693378150400
100000000000000.0,10000000000.09091,0.509090909090909,67257955693378240512
100000000000000.0,10000000000.095959,0.509090909090909,67257955693378412544
100000000000000.0,10000000000.10101,0.509090909090909,67257955693378371584
100000000000000.0,10000000000.10606,0.509090909090909,67257955693378371584
100000000000000.0,10000000000.11111,0.509090909090909,67257955693378494464
100000000000000.0,10000000000.116161,0.509090909090909,67257955693378355200
100000000000000.0,10000000000.121212,0.509090909090909,67257955693378592768
100000000000000.0,10000000000.126263,0.509090909090909,67257955693378551808
100000000000000.0,10000000000.131313,0.509090909090909,67257955693378551808
100000000000000.0,10000000000.136364,0.509090909090909,67257955693376487424
100000000000000.0,10000000000.141415,0.509090909090909,67257955693378617344
100000000000000.0,10000000000.146465,0.509090909090909,67257955693378617344
100000000000000.0,10000000000.151516,0.509090909090909,67257955693378732032
100000000000000.0,10000000000.156565,0.509090909090909,67257955693378658304
100000000000000.0,10000000000.161615,0.509090909090909,67257955693378748416
100000000000000.0,10000000000.166666,0.509090909090909,67257955693378846720
