D,T,Y,E
3162277.6601683795,1000000000.0,0.509090909090909,1.1820447566571374e+17
3231345.5625909213,1000000000.0,0.509090909090909,1.1893138754126811e+17
3300413.4650134626,1000000000.0,0.509090909090909,1.1965587572522496e+17
3369481.3674360043,1000000000.0,0.509090909090909,1.2037786976041942e+17
3438549.269858546,1000000000.0,0.509090909090909,1.2109730892721962e+17
3507617.172281088,1000000000.0,0.509090909090909,1.2181414117692718e+17
3576685.074703629,1000000000.0,0.509090909090909,1.225283221924748e+17
3645752.977126171,1000000000.0,0.509090909090909,1.2323981455576398e+17
3714820.8795487126,1000000000.0,0.509090909090909,1.239485870139526e+17
3783888.7819712544,1000000000.0,0.509090909090909,1.2465461382406915e+17
3852956.6843937957,1000000000.0,0.509090909090909,1.253578741728592e+17
3922024.5868163374,1000000000.0,0.509090909090909,1.2605835166368597e+17
3991092.4892388787,1000000000.0,0.509090909090909,1.2675603385995314e+17
4060160.3916614205,1000000000.0,0.509090909090909,1.2745091187273803e+17
4129228.294083962,1000000000.0,0.509090909090909,1.2814297999738792e+17
4198296.196506504,1000000000.0,0.509090909090909,1.2883223538303253e+17
4267364.098929046,1000000000.0,0.509090909090909,1.2951867773653189e+17
4336432.0013515875,1000000000.0,0.509090909090909,1.3020230905883296e+17
4405499.903774129,1000000000.0,0.509090909090909,1.308831334102469e+17
4474567.80619667,1000000000.0,0.509090909090909,1.3156115669850205e+17
4543635.708619212,1000000000.0,0.509090909090909,1.3223638648364037e+17
4612703.611041754,1000000000.0,0.509090909090909,1.3290883180814642e+17
4681771.513464295,1000000000.0,0.509090909090909,1.3357850303833045e+17
4750839.415886837,1000000000.0,0.509090909090909,1.3424541172106397e+17
4819907.318309378,1000000000.0,0.509090909090909,1.3490957045568782e+17
4888975.22073192,1000000000.0,0.509090909090909,1.3557099277962734e+17
4958043.123154461,1000000000.0,0.509090909090909,1.36229693066323e+17
5027111.025577003,1000000000.0,0.509090909090909,1.3688568642954563e+17
5096178.927999545,1000000000.0,0.509090909090909,1.3753898863589888e+17
5165246.830422087,1000000000.0,0.509090909090909,1.3818961602999472e+17
5234314.732844628,1000000000.0,0.509090909090909,1.3883758546148843e+17
5303382.63526717,1000000000.0,0.509090909090909,1.3948291421922837e+17
5372450.537689712,1000000000.0,0.509090909090909,1.4012561997241286e+17
5441518.440112254,1000000000.0,0.509090909090909,1.407657207181465e+17
5510586.3425347945,1000000000.0,0.509090909090909,1.4140323473484762e+17
5579654.244957336,1000000000.0,0.509090909090909,1.4203818054053038e+17
5648722.147379878,1000000000.0,0.509090909090909,1.4267057684973446e+17
5717790.04980242,1000000000.0,0.509090909090909,1.4330044253855248e+17
5786857.952224961,1000000000.0,0.509090909090909,1.4392779661354197e+17
5855925.854647502,1000000000.0,0.509090909090909,1.4455265817990323e+17
5924993.757070044,1000000000.0,0.509090909090909,1.4517504641306848e+17
5994061.659492586,1000000000.0,0.509090909090909,1.4579498053352467e+17
6063129.561915128,1000000000.0,0.509090909090909,1.4641247978461955e+17
6132197.464337669,1000000000.0,0.509090909090909,1.4702756341312147e+17
6201265.366760211,1000000000.0,0.509090909090909,1.476402506523261e+17
6270333.269182753,1000000000.0,0.509090909090909,1.482505607063936e+17
6339401.171605295,1000000000.0,0.509090909090909,1.4885851273102154e+17
6408469.074027836,1000000000.0,0.509090909090909,1.4946412582282518e+17
6477536.976450377,1000000000.0,0.509090909090909,1.500674190076286e+17
6546604.878872919,1000000000.0,0.509090909090909,1.5066841122777446e+17
6615672.781295461,1000000000.0,0.509090909090909,1.5126712133104666e+17
6684740.683718002,1000000000.0,0.509090909090909,1.518635680610993e+17
6753808.586140543,1000000000.0,0.509090909090909,1.524577700492873e+17
6822876.488563085,1000000000.0,0.509090909090909,1.5304974580780205e+17
6891944.390985627,1000000000.0,0.509090909090909,1.5363951372402595e+17
6961012.2934081685,1000000000.0,0.509090909090909,1.542270920560202e+17
7030080.19583071,1000000000.0,0.509090909090909,1.5481249892794582e+17
7099148.098253252,1000000000.0,0.509090909090909,1.553957523213581e+17
7168216.000675794,1000000000.0,0.509090909090909,1.559768700743638e+17
7237283.9030983355,1000000000.0,0.509090909090909,1.565558698789169e+17
7306351.805520877,1000000000.0,0.509090909090909,1.5713276927659888e+17
7375419.707943418,1000000000.0,0.509090909090909,1.577075856551563e+17
7444487.61036596,1000000000.0,0.509090909090909,1.582803362457517e+17
7513555.512788502,1000000000.0,0.509090909090909,1.588510381208824e+17
7582623.415211043,1000000000.0,0.509090909090909,1.5941970819292707e+17
7651691.317633585,1000000000.0,0.509090909090909,1.5998636321328118e+17
7720759.220056127,1000000000.0,0.509090909090909,1.6055101977204787e+17
7789827.122478669,1000000000.0,0.509090909090909,1.6111369429824803e+17
7858895.024901209,1000000000.0,0.509090909090909,1.6167440306025347e+17
7927962.927323751,1000000000.0,0.509090909090909,1.6223316216228886e+17
7997030.829746293,1000000000.0,0.509090909090909,1.627899875447614e+17
8066098.732168835,1000000000.0,0.509090909090909,1.6334489498696474e+17
8135166.634591376,1000000000.0,0.509090909090909,1.6389790010645888e+17
8204234.537013918,1000000000.0,0.509090909090909,1.6444901835869107e+17
8273302.43943646,1000000000.0,0.509090909090909,1.649982650369615e+17
8342370.341859001,1000000000.0,0.509090909090909,1.6554565527271456e+17
8411438.244281542,1000000000.0,0.509090909090909,1.6609120403613603e+17
8480506.146704085,1000000000.0,0.509090909090909,1.6663492613704205e+17
8549574.049126625,1000000000.0,0.509090909090909,1.6717683622604138e+17
8618641.951549169,1000000000.0,0.509090909090909,1.6771694879595965e+17
8687709.853971709,1000000000.0,0.509090909090909,1.6825527818350746e+17
8756777.756394252,1000000000.0,0.509090909090909,1.6879183857118387e+17
8825845.658816792,1000000000.0,0.509090909090909,1.6932664398883763e+17
8894913.561239334,1000000000.0,0.509090909090909,1.6985970831132566e+17
8963981.463661876,1000000000.0,0.509090909090909,1.7039104526170205e+17
9033049.366084417,1000000000.0,0.509090909090909,1.7092066841420784e+17
9102117.26850696,1000000000.0,0.509090909090909,1.7144859119497098e+17
9171185.1709295,1000000000.0,0.509090909090909,1.719748268828582e+17
9240253.073352043,1000000000.0,0.509090909090909,1.7249938861048742e+17
9309320.975774582,1000000000.0,0.509090909090909,1.7302228936539478e+17
9378388.878197126,1000000000.0,0.509090909090909,1.73543541991347e+17
9447456.780619666,1000000000.0,0.509090909090909,1.7406315918979283e+17
9516524.68304221,1000000000.0,0.509090909090909,1.7458115352144698e+17
9585592.58546475,1000000000.0,0.509090909090909,1.7509753740799974e+17
9654660.487887293,1000000000.0,0.509090909090909,1.7561232313394662e+17
9723728.390309833,1000000000.0,0.509090909090909,1.7612552284853222e+17
9792796.292732375,1000000000.0,0.509090909090909,1.7663714856780365e+17
9861864.195154916,1000000000.0,0.509090909090909,1.7714721217674794e+17
9930932.097577458,1000000000.0,0.509090909090909,1.7765572542932573e+17
10000000.0,1000000000.0,0.509090909090909,1.7816269994801475e+17
