x,y,z,E
10000000000000.0,5000000000.0,0.509090909090909,31087315078142812160
10235310218990.27,5000000000.0,0.509090909090909,31330920828923969536
10476157527896.662,5000000000.0,0.509090909090909,31576422990903201792
10722672220103.254,5000000000.0,0.509090909090909,31823836332207296512
10974987654930.545,5000000000.0,0.509090909090909,32073175696596193280
11233240329780.266,5000000000.0,0.509090909090909,32324456053064019968
11497569953977.357,5000000000.0,0.509090909090909,32577692503636557824
11768119524349.99,5000000000.0,0.509090909090909,32832900291283697664
12045035402587.836,5000000000.0,0.509090909090909,33090094766134919168
12328467394420.684,5000000000.0,0.509090909090909,33349291357562978304
12618568830660.184,5000000000.0,0.509090909090909,33610505628256636928
12915496650148.826,5000000000.0,0.509090909090909,33873753277691113472
13219411484660.287,5000000000.0,0.509090909090909,34139050152608522240
13530477745798.076,5000000000.0,0.509090909090909,34406412207978213376
13848863713938.746,5000000000.0,0.509090909090909,34675855482047057920
14174741629268.076,5000000000.0,0.509090909090909,34947396154704052224
14508287784959.373,5000000000.0,0.509090909090909,35221050546567979008
14849682622544.635,5000000000.0,0.509090909090909,35496835131897438208
15199110829529.332,5000000000.0,0.509090909090909,35774766494243442688
15556761439304.723,5000000000.0,0.509090909090909,36054861304936267776
15922827933410.94,5000000000.0,0.509090909090909,36337136385464549376
16297508346206.469,5000000000.0,0.509090909090909,36621608702254108672
16681005372000.557,5000000000.0,0.509090909090909,36908295381735284736
17073526474706.887,5000000000.0,0.509090909090909,37197213660724674560
17475284000076.83,5000000000.0,0.509090909090909,37488380868832870400
17886495290574.35,5000000000.0,0.509090909090909,37781814494469177344
18307382802953.695,5000000000.0,0.509090909090909,38077532175543132160
18738174228603.867,5000000000.0,0.509090909090909,38375551716258144256
19179102616724.926,5000000000.0,0.509090909090909,38675891032360001536
19630406500402.684,5000000000.0,0.509090909090909,38978568137966256128
20092330025650.457,5000000000.0,0.509090909090909,39283601214675951616
20565123083486.516,5000000000.0,0.509090909090909,39591008598621921280
21049041445120.22,5000000000.0,0.509090909090909,39900808798361174016
21544346900318.867,5000000000.0,0.509090909090909,40213020435252166656
22051307399030.5,5000000000.0,0.509090909090909,40527662235219140608
22570197196339.168,5000000000.0,0.509090909090909,40844753100298911744
23101297000831.582,5000000000.0,0.509090909090909,41164312092695756800
23644894126454.07,5000000000.0,0.509090909090909,41486358452917231616
24201282647943.836,5000000000.0,0.509090909090909,41810911535680438272
24770763559917.14,5000000000.0,0.509090909090909,42137990807121764352
25353644939701.168,5000000000.0,0.509090909090909,42467615918008164352
25950242113997.32,5000000000.0,0.509090909090909,42799806685588856832
26560877829466.84,5000000000.0,0.509090909090909,43134583110985154560
27185882427329.402,5000000000.0,0.509090909090909,43471965311122776064
27825594022071.258,5000000000.0,0.509090909090909,43811973521890402304
28480358684358.047,5000000000.0,0.509090909090909,44154628172207947776
29150530628251.816,5000000000.0,0.509090909090909,44499949864466522112
