0.001,1000.0,0.56,98553973352.0
0.001,1000.0,0.49777777777777776,85100179040.0
0.001,1000.0,0.448,74774590401.0
0.001,1000.0,0.4072727272727273,66618414602.0
0.001,1000.0,0.37333333333333335,60023986972.0
0.001,316227.7660168379,0.56,16337224779769.0
0.001,316227.7660168379,0.49777777777777776,14769390965884.0
0.001,316227.7660168379,0.448,13485245209162.0
0.001,316227.7660168379,0.4072727272727273,12413385144752.0
0.001,316227.7660168379,0.37333333333333335,11504640892910.0
0.001,100000000.0,0.56,756584115106258485248
0.001,100000000.0,0.49777777777777776,756583295516081520640
0.001,100000000.0,0.448,756582639834345242624
0.001,100000000.0,0.4072727272727273,756582103360764510208
0.001,100000000.0,0.37333333333333335,756581656294600474624
0.001,31622776601.683792,0.56,20771808740136268250977161707520
0.001,31622776601.683792,0.49777777777777776,20771808744818264466787057795072
0.001,31622776601.683792,0.448,20771808739000122654982269829120
0.001,31622776601.683792,0.4072727272727273,20771808849283266027314072256512
0.001,31622776601.683792,0.37333333333333335,20771809191151198489034507681792
0.001,10000000000000.0,0.56,208055756592688824635959358263730653626368
0.001,10000000000000.0,0.49777777777777776,208051305122305548518162513830328263507968
0.001,10000000000000.0,0.448,208057165653175987928605572884937849176064
0.001,10000000000000.0,0.4072727272727273,207999082433540324644834308932398726774784
0.001,10000000000000.0,0.37333333333333335,207913619328266826603026594329787963015168
31.622776601683793,1000.0,0.56,57270270262160.0
31.622776601683793,1000.0,0.49777777777777776,47063117712092.0
31.622776601683793,1000.0,0.448,39484181046839.0
31.622776601683793,1000.0,0.4072727272727273,33685243204346.0
31.622776601683793,1000.0,0.37333333333333335,29138196798867.0
31.622776601683793,316227.7660168379,0.56,63430287964346.0
31.622776601683793,316227.7660168379,0.49777777777777776,52886357301482.0
31.622776601683793,316227.7660168379,0.448,45018024495177.0
31.622776601683793,316227.7660168379,0.4072727272727273,38966060526296.0
31.622776601683793,316227.7660168379,0.37333333333333335,34194740394597.0
31.622776601683793,100000000.0,0.56,3.1146349797865204e+16
31.622776601683793,100000000.0,0.49777777777777776,3.035027708537915e+16
31.622776601683793,100000000.0,0.448,2.9712627837116468e+16
31.622776601683793,100000000.0,0.4072727272727273,2.9190353171480492e+16
31.622776601683793,100000000.0,0.37333333333333335,2.8754712638137904e+16
31.622776601683793,31622776601.683792,0.56,656862267204999202360786944
31.622776601683793,31622776601.683792,0.49777777777777776,656862267374973529532399616
31.622776601683793,31622776601.683792,0.448,656862267208518464203390976
31.622776601683793,31622776601.683792,0.4072727272727273,656862270710322261181595648
31.622776601683793,31622776601.683792,0.37333333333333335,656862281533086380435963904
31.622776601683793,10000000000000.0,0.56,6579391251168307357428854334423040000
31.622776601683793,10000000000000.0,0.49777777777777776,6579391252652708884046822110436261888
31.622776601683793,10000000000000.0,0.448,6579391250808082880932316362699702272
31.622776601683793,10000000000000.0,0.4072727272727273,6579391285772596476303137678978711552
31.622776601683793,10000000000000.0,0.37333333333333335,6579391394159583425982147588970774528
1000000.0,1000.0,0.56,4.43946301266257e+16
1000000.0,1000.0,0.49777777777777776,3.653197495865819e+16
1000000.0,1000.0,0.448,3.0669140830133804e+16
1000000.0,1000.0,0.4072727272727273,2.616854530101969e+16
1000000.0,1000.0,0.37333333333333335,2.2630545803604556e+16
1000000.0,316227.7660168379,0.56,4.440056849694425e+16
1000000.0,316227.7660168379,0.49777777777777776,3.65372055267749e+16
1000000.0,316227.7660168379,0.448,3.0673810098045356e+16
1000000.0,316227.7660168379,0.4072727272727273,2.617275892482996e+16
1000000.0,316227.7660168379,0.37333333333333335,2.2634382427655988e+16
1000000.0,100000000.0,0.56,4.56657526389922e+16
1000000.0,100000000.0,0.49777777777777776,3.769977500736313e+16
1000000.0,100000000.0,0.448,3.1753085762083416e+16
1000000.0,100000000.0,0.4072727272727273,2.7182920063641148e+16
1000000.0,100000000.0,0.37333333333333335,2.3586157164247136e+16
1000000.0,31622776601.683792,0.56,20771610016959741034496
1000000.0,31622776601.683792,0.49777777777777776,20771632131262484840448
1000000.0,31622776601.683792,0.448,20771649812922412040192
1000000.0,31622776601.683792,0.4072727272727273,20771664394029694451712
1000000.0,31622776601.683792,0.37333333333333335,20771676794007414898688
1000000.0,10000000000000.0,0.56,208058619710793056923925396586496
1000000.0,10000000000000.0,0.49777777777777776,208058619757730689133088293781504
1000000.0,10000000000000.0,0.448,208058619699396680052465846976512
1000000.0,10000000000000.0,0.4072727272727273,208058620805070884939771930476544
1000000.0,10000000000000.0,0.37333333333333335,208058624232564816877252404838400
31622776601.683792,1000.0,0.56,4.948400639070873e+18
31622776601.683792,1000.0,0.49777777777777776,4.2203298725008087e+18
31622776601.683792,1000.0,0.448,3.6600503492050493e+18
31622776601.683792,1000.0,0.4072727272727273,3.2173815260229263e+18
31622776601.683792,1000.0,0.37333333333333335,2.8600296869995433e+18
31622776601.683792,316227.7660168379,0.56,4.948414224331321e+18
31622776601.683792,316227.7660168379,0.49777777777777776,4.2203418333365514e+18
31622776601.683792,316227.7660168379,0.448,3.66006102226301e+18
31622776601.683792,316227.7660168379,0.4072727272727273,3.21739115403251e+18
31622776601.683792,316227.7660168379,0.37333333333333335,2.8600384505753277e+18
