x,y,z,E
100000000000000.0,50000000000.0,0.509090909090909,67660161755349753856
100000050505050.5,50000000000.0,0.509090909090909,67660173075426131968
100000101010101.02,50000000000.0,0.509090909090909,67660184395498668032
100000151515151.52,50000000000.0,0.509090909090909,67660195715567419392
100000202020202.02,50000000000.0,0.509090909090909,67660207035632459776
100000252525252.53,50000000000.0,0.509090909090909,67660218355693625344
100000303030303.03,50000000000.0,0.509090909090909,67660229675751006208
100000353535353.53,50000000000.0,0.509090909090909,67660240995804585984
100000404040404.05,50000000000.0,0.509090909090909,67660252315854348288
100000454545454.55,50000000000.0,0.509090909090909,67660263635900342272
100000505050505.05,50000000000.0,0.509090909090909,67660274955942559744
100000555555555.56,50000000000.0,0.509090909090909,67660286275980943360
100000606060606.06,50000000000.0,0.509090909090909,67660297596015501312
100000656565656.56,50000000000.0,0.509090909090909,67660308916046348288
100000707070707.08,50000000000.0,0.509090909090909,67660320236073295872
100000757575757.58,50000000000.0,0.509090909090909,67660331556096483328
100000808080808.08,50000000000.0,0.509090909090909,67660342876115861504
100000858585858.58,50000000000.0,0.509090909090909,67660354196131561472
100000909090909.1,50000000000.0,0.509090909090909,67660365516143329280
100000959595959.6,50000000000.0,0.509090909090909,67660376836151222272
100001010101010.1,50000000000.0,0.509090909090909,67660388156155428864
100001060606060.61,50000000000.0,0.509090909090909,67660399476155908096
100001111111111.11,50000000000.0,0.509090909090909,67660410796152406016
100001161616161.61,50000000000.0,0.509090909090909,67660422116145209344
100001212121212.12,50000000000.0,0.509090909090909,67660433436134162432
100001262626262.62,50000000000.0,0.509090909090909,67660444756119470080
100001313131313.12,50000000000.0,0.509090909090909,67660456076100853760
100001363636363.64,50000000000.0,0.509090909090909,67660467396078428160
100001414141414.14,50000000000.0,0.509090909090909,67660478716052201472
100001464646464.64,50000000000.0,0.509090909090909,67660490036022190080
100001515151515.16,50000000000.0,0.509090909090909,67660501355988426752
100001565656565.66,50000000000.0,0.509090909090909,67660512675950854144
100001616161616.16,50000000000.0,0.509090909090909,67660523995909406720
100001666666666.67,50000000000.0,0.509090909090909,67660535315864248320
100001717171717.17,50000000000.0,0.509090909090909,67660546635815297024
100001767676767.67,50000000000.0,0.509090909090909,67660557955762462720
100001818181818.19,50000000000.0,0.509090909090909,67660569275705835520
100001868686868.69,50000000000.0,0.509090909090909,67660580595645554688
100001919191919.19,50000000000.0,0.509090909090909,67660591915581276160
100001969696969.7,50000000000.0,0.509090909090909,67660603235513303040
100002020202020.2,50000000000.0,0.509090909090909,67660614555441569792
100002070707070.7,50000000000.0,0.509090909090909,67660625875365945344
100002121212121.22,50000000000.0,0.509090909090909,67660637195286593536
100002171717171.72,50000000000.0,0.509090909090909,67660648515203432448
100002222222222.22,50000000000.0,0.509090909090909,67660659835116437504
100002272727272.73,50000000000.0,0.509090909090909,67660671155025674240
100002323232323.23,50000000000.0,0.509090909090909,67660682474931109888
100002373737373.73,50000000000.0,0.509090909090909,67660693794832711680
100002424242424.25,50000000000.0,0.509090909090909,67660705114730577920
100002474747474.75,50000000000.0,0.509090909090909,67660716434624577536
100002525252525.25,50000000000.0,0.509090909090909,67660727754514735104
100002575757575.75,50000000000.0,0.509090909090909,67660739074401165312
100002626262626.27,50000000000.0,0.509090909090909,67660750394283884544
100002676767676.77,50000000000.0,0.509090909090909,67660761714162696192
100002727272727.27,50000000000.0,0.509090909090909,67660773034037698560
100002777777777.78,50000000000.0,0.509090909090909,67660784353908948992
100002828282828.28,50000000000.0,0.509090909090909,67660795673776373760
100002878787878.78,50000000000.0,0.509090909090909,67660806993639981056
100002929292929.3,50000000000.0,0.509090909090909,67660818313499852800
100002979797979.8,50000000000.0,0.509090909090909,67660829633355939840
100003030303030.3,50000000000.0,0.509090909090909,67660840953208078336
100003080808080.81,50000000000.0,0.509090909090909,67660852273056546816
100003131313131.31,50000000000.0,0.509090909090909,67660863592901173248
100003181818181.81,50000000000.0,0.509090909090909,67660874912742031360
100003232323232.33,50000000000.0,0.509090909090909,67660886232579006464
100003282828282.83,50000000000.0,0.509090909090909,67660897552412352512
100003333333333.33,50000000000.0,0.509090909090909,67660908872241766400
100003383838383.84,50000000000.0,0.509090909090909,67660920192067420160
100003434343434.34,50000000000.0,0.509090909090909,67660931511889231872
100003484848484.84,50000000000.0,0.509090909090909,67660942831707332608
100003535353535.36,50000000000.0,0.509090909090909,67660954151521599488
100003585858585.86,50000000000.0,0.509090909090909,67660965471332016128
100003636363636.36,50000000000.0,0.509090909090909,67660976791138664448
100003686868686.88,50000000000.0,0.509090909090909,67660988110941528064
100003737373737.38,50000000000.0,0.509090909090909,67660999430740623360
100003787878787.88,50000000000.0,0.509090909090909,67661010750535835648
100003838383838.39,50000000000.0,0.509090909090909,67661022070327369728
100003888888888.89,50000000000.0,0.509090909090909,67661033390115004416
100003939393939.39,50000000000.0,0.509090909090909,67661044709898829824
100003989898989.9,50000000000.0,0.509090909090909,67661056029678936064
100004040404040.4,50000000000.0,0.509090909090909,67661067349455175680
100004090909090.9,50000000000.0,0.509090909090909,67661078669227638784
100004141414141.42,50000000000.0,0.509090909090909,67661089988996317184
100004191919191.92,50000000000.0,0.509090909090909,67661101308761219072
100004242424242.42,50000000000.0,0.509090909090909,67661112628522213376
100004292929292.92,50000000000.0,0.509090909090909,67661123948279472128
100004343434343.44,50000000000.0,0.509090909090909,67661135268032954368
100004393939393.94,50000000000.0,0.509090909090909,67661146587782635520
100004444444444.44,50000000000.0,0.509090909090909,67661157907528450048
100004494949494.95,50000000000.0,0.509090909090909,67661169227270602752
100004545454545.45,50000000000.0,0.509090909090909,67661180547008937984
100004595959595.95,50000000000.0,0.509090909090909,67661191866743283712
100004646464646.47,50000000000.0,0.509090909090909,67661203186474033152
100004696969696.97,50000000000.0,0.509090909090909,67661214506200891392
100004747474747.47,50000000000.0,0.509090909090909,67661225825923923968
100004797979797.98,50000000000.0,0.509090909090909,67661237145643204608
100004848484848.48,50000000000.0,0.509090909090909,67661248465358692352
100004898989898.98,50000000000.0,0.509090909090909,67661259785070362624
100004949494949.5,50000000000.0,0.509090909090909,67661271104778256384
100005000000000.0,50000000000.0,0.509090909090909,67661282424482349056
