D,T,Y,E
10000000000000.0,10000000000.0,0.509090909090909,31126785101525467136
10000000000000.0,10000000000.050505,0.509090909090909,31126785101525856256
10000000000000.0,10000000000.10101,0.509090909090909,31126785101526351872
10000000000000.0,10000000000.151516,0.509090909090909,31126785101526786048
10000000000000.0,10000000000.20202,0.509090909090909,31126785101527187456
10000000000000.0,10000000000.252525,0.509090909090909,31126785101527683072
10000000000000.0,10000000000.30303,0.509090909090909,31126785101528080384
10000000000000.0,10000000000.353535,0.509090909090909,31126785101528522752
10000000000000.0,10000000000.404041,0.509090909090909,31126785101528965120
10000000000000.0,10000000000.454546,0.509090909090909,31126785101529354240
10000000000000.0,10000000000.50505,0.509090909090909,31126785101529804800
10000000000000.0,10000000000.555555,0.509090909090909,31126785101530304512
10000000000000.0,10000000000.60606,0.509090909090909,31126785101530693632
10000000000000.0,10000000000.656565,0.509090909090909,31126785101531140096
10000000000000.0,10000000000.707071,0.509090909090909,31126785101531570176
10000000000000.0,10000000000.757576,0.509090909090909,31126785101531971584
10000000000000.0,10000000000.80808,0.509090909090909,31126785101532475392
10000000000000.0,10000000000.858585,0.509090909090909,31126785101532868608
10000000000000.0,10000000000.90909,0.509090909090909,31126785101533364224
10000000000000.0,10000000000.959597,0.509090909090909,31126785101533806592
10000000000000.0,10000000001.010101,0.509090909090909,31126785101534195712
10000000000000.0,10000000001.060606,0.509090909090909,31126785101534593024
10000000000000.0,10000000001.11111,0.509090909090909,31126785101535088640
10000000000000.0,10000000001.161615,0.509090909090909,31126785101535485952
10000000000000.0,10000000001.212122,0.509090909090909,31126785101535920128
10000000000000.0,10000000001.262627,0.509090909090909,31126785101536428032
10000000000000.0,10000000001.313131,0.509090909090909,31126785101536817152
10000000000000.0,10000000001.363636,0.509090909090909,31126785101537251328
10000000000000.0,10000000001.41414,0.509090909090909,31126785101537656832
10000000000000.0,10000000001.464647,0.509090909090909,31126785101538091008
10000000000000.0,10000000001.515152,0.509090909090909,31126785101537591296
10000000000000.0,10000000001.565657,0.509090909090909,31126785101539028992
10000000000000.0,10000000001.616161,0.509090909090909,31126785101539426304
10000000000000.0,10000000001.666666,0.509090909090909,31126785101539872768
10000000000000.0,10000000001.717173,0.509090909090909,31126785101540319232
10000000000000.0,10000000001.767677,0.509090909090909,31126785101540700160
10000000000000.0,10000000001.818182,0.509090909090909,31126785101541220352
10000000000000.0,10000000001.868687,0.509090909090909,31126785101541605376
10000000000000.0,10000000001.919191,0.509090909090909,31126785101542109184
10000000000000.0,10000000001.969696,0.509090909090909,31126785101542498304
10000000000000.0,10000000002.020203,0.509090909090909,31126785101542936576
10000000000000.0,10000000002.070707,0.509090909090909,31126785101543333888
10000000000000.0,10000000002.121212,0.509090909090909,31126785101543833600
10000000000000.0,10000000002.171717,0.509090909090909,31126785101544222720
10000000000000.0,10000000002.222221,0.509090909090909,31126785101544722432
