0.001,1000.0,0.56,98553973352.0
0.001,1000.0,0.5305263157894736,92105779925.0
0.001,1000.0,0.504,86418314332.0
0.001,1000.0,0.48000000000000004,81367606127.0
0.001,1000.0,0.45818181818181813,76854805344.0
0.001,1000.0,0.4382608695652174,72800198877.0
0.001,1000.0,0.42000000000000004,69138844962.0
0.001,1000.0,0.4032,65817340577.0
0.001,1000.0,0.38769230769230767,62791395177.0
0.001,1000.0,0.37333333333333335,60023986972.0
0.001,12915.496650148827,0.56,941836505190.0
0.001,12915.496650148827,0.5305263157894736,891888561835.0
0.001,12915.496650148827,0.504,846971257367.0
0.001,12915.496650148827,0.48000000000000004,806361055978.0
0.001,12915.496650148827,0.45818181818181813,769466818960.0
0.001,12915.496650148827,0.4382608695652174,735800847109.0
0.001,12915.496650148827,0.42000000000000004,704957204582.0
0.001,12915.496650148827,0.4032,676595274086.0
0.001,12915.496650148827,0.38769230769230767,650427127469.0
0.001,12915.496650148827,0.37333333333333335,626207717411.0
0.001,166810.0537200059,0.56,5256705785389.0
0.001,166810.0537200059,0.5305263157894736,5100015567395.0
0.001,166810.0537200059,0.504,4951258398279.0
0.001,166810.0537200059,0.48000000000000004,4810134344511.0
0.001,166810.0537200059,0.45818181818181813,4676275462241.0
0.001,166810.0537200059,0.4382608695652174,4549283016244.0
0.001,166810.0537200059,0.42000000000000004,4428750544165.0
0.001,166810.0537200059,0.4032,4314277926050.0
0.001,166810.0537200059,0.38769230769230767,4205479702343.0
0.001,166810.0537200059,0.37333333333333335,4101989704851.0
0.001,2154434.6900318866,0.56,313489292467227.0
0.001,2154434.6900318866,0.5305263157894736,305675747879920.0
0.001,2154434.6900318866,0.504,298636508684993.0
0.001,2154434.6900318866,0.48000000000000004,292261726208607.0
0.001,2154434.6900318866,0.45818181818181813,286461410913619.0
0.001,2154434.6900318866,0.4382608695652174,281161136032577.0
0.001,2154434.6900318866,0.42000000000000004,276298810773757.0
0.001,2154434.6900318866,0.4032,271822224737318.0
0.001,2154434.6900318866,0.38769230769230767,267687156674967.0
0.001,2154434.6900318866,0.37333333333333335,263855901816524.0
0.001,27825594.022071257,0.56,4.5375800370482836e+18
0.001,27825594.022071257,0.5305263157894736,4.537473693783644e+18
0.001,27825594.022071257,0.504,4.5373779806660116e+18
0.001,27825594.022071257,0.48000000000000004,4.5372913795748444e+18
0.001,27825594.022071257,0.45818181818181813,4.537212648339895e+18
0.001,27825594.022071257,0.4382608695652174,4.537140760765441e+18
0.001,27825594.022071257,0.42000000000000004,4.5370748616455e+18
0.001,27825594.022071257,0.4032,4.5370142325732936e+18
0.001,27825594.022071257,0.38769230769230767,4.5369582656393303e+18
0.001,27825594.022071257,0.37333333333333335,4.5369064429732475e+18
0.001,359381366.3804626,0.56,126208847370908162064384
0.001,359381366.3804626,0.5305263157894736,126208860818037123579904
0.001,359381366.3804626,0.504,126208872962976208912384
