x,y,z,E
50000000000000.0,10000000000.0,0.509090909090909,53346183997948329984
50000000000000.0,10235310218.990269,0.509090909090909,53347937117938507776
50000000000000.0,10476157527.896662,0.509090909090909,53349739728733372416
50000000000000.0,10722672220.103254,0.509090909090909,53351593550644920320
50000000000000.0,10974987654.930546,0.509090909090909,53353500373776998400
50000000000000.0,11233240329.780266,0.509090909090909,53355462061123739648
50000000000000.0,11497569953.977356,0.509090909090909,53357480551786283008
50000000000000.0,11768119524.34999,0.509090909090909,53359557864369995776
50000000000000.0,12045035402.587835,0.509090909090909,53361696100504403968
50000000000000.0,12328467394.420685,0.509090909090909,53363897448554078208
50000000000000.0,12618568830.660185,0.509090909090909,53366164187482365952
50000000000000.0,12915496650.148827,0.509090909090909,53368498690910158848
50000000000000.0,13219411484.660288,0.509090909090909,53370903431345938432
50000000000000.0,13530477745.798075,0.509090909090909,53373380984625872896
50000000000000.0,13848863713.938745,0.509090909090909,53375934034553495552
50000000000000.0,14174741629.268076,0.509090909090909,53378565377756782592
50000000000000.0,14508287784.959372,0.509090909090909,53381277928767455232
50000000000000.0,14849682622.544636,0.509090909090909,53384074725345771520
50000000000000.0,15199110829.529331,0.509090909090909,53386958934040862720
50000000000000.0,15556761439.304722,0.509090909090909,53389933856025370624
50000000000000.0,15922827933.410938,0.509090909090909,53393002933183823872
50000000000000.0,16297508346.206469,0.509090909090909,53396169754499448832
50000000000000.0,16681005372.000557,0.509090909090909,53399438062738800640
50000000000000.0,17073526474.706886,0.509090909090909,53402811761438580736
50000000000000.0,17475284000.076828,0.509090909090909,53406294922226950144
50000000000000.0,17886495290.574352,0.509090909090909,53409891792485384192
50000000000000.0,18307382802.953697,0.509090909090909,53413606803376390144
50000000000000.0,18738174228.603867,0.509090909090909,53417444578230861824
50000000000000.0,19179102616.724926,0.509090909090909,53421409941344092160
50000000000000.0,19630406500.402683,0.509090909090909,53425507927178215424
50000000000000.0,20092330025.65046,0.509090909090909,53429743789999849472
50000000000000.0,20565123083.486515,0.509090909090909,53434123013963530240
50000000000000.0,21049041445.12022,0.509090909090909,53438651323672829952
50000000000000.0,21544346900.318867,0.509090909090909,53443334695247929344
50000000000000.0,22051307399.030502,0.509090909090909,53448179367893434368
50000000000000.0,22570197196.33917,0.509090909090909,53453191856033710080
50000000000000.0,23101297000.83158,0.509090909090909,53458378961996759040
50000000000000.0,23644894126.45407,0.509090909090909,53463747789323444224
50000000000000.0,24201282647.943832,0.509090909090909,53469305756676784128
50000000000000.0,24770763559.91714,0.509090909090909,53475060612426072064
50000000000000.0,25353644939.701164,0.509090909090909,53481020449913405440
50000000000000.0,25950242113.99732,0.509090909090909,53487193723448918016
50000000000000.0,26560877829.46684,0.509090909090909,53493589265047928832
50000000000000.0,27185882427.3294,0.509090909090909,53500216301977747456
50000000000000.0,27825594022.07126,0.509090909090909,53507084475120148480
50000000000000.0,28480358684.358047,0.509090909090909,53514203858213928960
50000000000000.0,29150530628.251816,0.509090909090909,53521584978014863360
50000000000000.0,29836472402.833344,0.509090909090909,53529238835393380352
50000000000000.0,30538555088.334126,0.509090909090909,53537176927454724096
50000000000000.0,31257158496.88235,0.509090909090909,53545411270696296448
50000000000000.0,31992671377.973846,0.509090909090909,53553954425286483968
50000000000000.0,32745491628.777317,0.509090909090909,53562819520457998336
50000000000000.0,33516026509.388477,0.509090909090909,53572020281170411520
50000000000000.0,34304692863.14912,0.509090909090909,53581571055992840192
50000000000000.0,35111917342.151276,0.509090909090909,53591486846341095424
50000000000000.0,35938136638.04626,0.509090909090909,53601783337104596992
50000000000000.0,36783797718.28635,0.509090909090909,53612476928747978752
50000000000000.0,37649358067.92471,0.509090909090909,53623584770932064256
50000000000000.0,38535285937.105354,0.509090909090909,53635124797758496768
50000000000000.0,39442060594.37648,0.509090909090909,53647115764693090304
50000000000000.0,40370172585.9655,0.509090909090909,53659577287282950144
50000000000000.0,41320124001.15334,0.509090909090909,53672529881698353152
50000000000000.0,42292428743.89499,0.509090909090909,53685995007256698880
50000000000000.0,43287612810.83061,0.509090909090909,53699995110979371008
50000000000000.0,44306214575.83887,0.509090909090909,53714553674304454656
50000000000000.0,45348785081.28591,0.509090909090909,53729695262035197952
50000000000000.0,46415888336.12772,0.509090909090909,53745445573685469184
50000000000000.0,47508101621.02793,0.509090909090909,53761831497277235200
50000000000000.0,48626015800.653534,0.509090909090909,53778881165772611584
50000000000000.0,49770235643.32114,0.509090909090909,53796624016226131968
50000000000000.0,50941380148.16386,0.509090909090909,53815090851828514816
50000000000000.0,52140082879.99695,0.509090909090909,53834313906955902976
50000000000000.0,53366992312.06302,0.509090909090909,53854326915395035136
50000000000000.0,54622772176.84337,0.509090909090909,53875165181927243776
50000000000000.0,55908101825.12222,0.509090909090909,53896865657378234368
50000000000000.0,57223676593.502205,0.509090909090909,53919467017373048832
50000000000000.0,58570208180.566734,0.509090909090909,53943009744959537152
50000000000000.0,59948425031.89421,0.509090909090909,53967536217304645632
50000000000000.0,61359072734.13163,0.509090909090909,53993090796670296064
50000000000000.0,62802914418.34247,0.509090909090909,54019719925893586944
50000000000000.0,64280731172.84319,0.509090909090909,54047472228593934336
50000000000000.0,65793322465.75682,0.509090909090909,54076398614393692160
50000000000000.0,67341506577.508286,0.509090909090909,54106552389375008768
50000000000000.0,68926121043.49709,0.509090909090909,54137989372085510144
50000000000000.0,70548023107.18631,0.509090909090909,54170768015340019712
50000000000000.0,72208090183.85457,0.509090909090909,54204949534186766336
50000000000000.0,73907220335.25775,0.509090909090909,54240598040340029440
50000000000000.0,75646332755.4629,0.509090909090909,54277780683458822144
50000000000000.0,77426368268.11278,0.509090909090909,54316567799638687744
