x,y,z,E
100000000000000.0,50000000000.0,0.509090909090909,67660161755349753856
100000000000000.05,50000000000.0,0.509090909090909,67660161755349852160
100000000000000.1,50000000000.0,0.509090909090909,67660161755349762048
100000000000000.16,50000000000.0,0.509090909090909,67660161755349778432
100000000000000.2,50000000000.0,0.509090909090909,67660161755349745664
100000000000000.25,50000000000.0,0.509090909090909,67660161755349852160
100000000000000.3,50000000000.0,0.509090909090909,67660161755349737472
100000000000000.36,50000000000.0,0.509090909090909,67660161755349860352
100000000000000.4,50000000000.0,0.509090909090909,67660161755349868544
100000000000000.45,50000000000.0,0.509090909090909,67660161755349868544
100000000000000.5,50000000000.0,0.509090909090909,67660161755349843968
100000000000000.56,50000000000.0,0.509090909090909,67660161755349876736
100000000000000.61,50000000000.0,0.509090909090909,67660161755349958656
100000000000000.66,50000000000.0,0.509090909090909,67660161755349868544
100000000000000.7,50000000000.0,0.509090909090909,67660161755349876736
100000000000000.75,50000000000.0,0.509090909090909,67660161755349893120
100000000000000.81,50000000000.0,0.509090909090909,67660161755349999616
100000000000000.86,50000000000.0,0.509090909090909,67660161755349884928
100000000000000.9,50000000000.0,0.509090909090909,67660161755349975040
100000000000000.95,50000000000.0,0.509090909090909,67660161755349950464
100000000000001.02,50000000000.0,0.509090909090909,67660161755349975040
100000000000001.06,50000000000.0,0.509090909090909,67660161755349893120
100000000000001.11,50000000000.0,0.509090909090909,67660161755349966848
100000000000001.16,50000000000.0,0.509090909090909,67660161755349966848
100000000000001.22,50000000000.0,0.509090909090909,67660161755350081536
100000000000001.27,50000000000.0,0.509090909090909,67660161755349983232
100000000000001.31,50000000000.0,0.509090909090909,67660161755350065152
100000000000001.36,50000000000.0,0.509090909090909,67660161755350056960
100000000000001.42,50000000000.0,0.509090909090909,67660161755350081536
100000000000001.47,50000000000.0,0.509090909090909,67660161755350016000
100000000000001.52,50000000000.0,0.509090909090909,67660161755350089728
100000000000001.56,50000000000.0,0.509090909090909,67660161755350097920
100000000000001.61,50000000000.0,0.509090909090909,67660161755350081536
100000000000001.67,50000000000.0,0.509090909090909,67660161755350106112
100000000000001.72,50000000000.0,0.509090909090909,67660161755350163456
100000000000001.77,50000000000.0,0.509090909090909,67660161755350155264
100000000000001.81,50000000000.0,0.509090909090909,67660161755350089728
100000000000001.88,50000000000.0,0.509090909090909,67660161755350130688
100000000000001.92,50000000000.0,0.509090909090909,67660161755350212608
100000000000001.97,50000000000.0,0.509090909090909,67660161755350212608
100000000000002.02,50000000000.0,0.509090909090909,67660161755350179840
