D,T,Y,E
100000.0,1000000000.0,0.509090909090909,1.5260039374023408e+17
102184.11884865492,1000000000.0,0.509090909090909,1.5099571850642547e+17
104368.23769730986,1000000000.0,0.509090909090909,1.49459492637094e+17
106552.35654596478,1000000000.0,0.509090909090909,1.47987502355738e+17
108736.47539461972,1000000000.0,0.509090909090909,1.465758730889167e+17
110920.59424327464,1000000000.0,0.509090909090909,1.4522103596787242e+17
113104.71309192957,1000000000.0,0.509090909090909,1.4391969821004957e+17
115288.8319405845,1000000000.0,0.509090909090909,1.4266881695064563e+17
117472.95078923943,1000000000.0,0.509090909090909,1.4146557594734054e+17
119657.06963789435,1000000000.0,0.509090909090909,1.4030736489043347e+17
121841.18848654929,1000000000.0,0.509090909090909,1.3919176092360928e+17
124025.30733520421,1000000000.0,0.509090909090909,1.3811651209119747e+17
126209.42618385915,1000000000.0,0.509090909090909,1.3707952249976806e+17
128393.54503251407,1000000000.0,0.509090909090909,1.3607883904768598e+17
130577.66388116899,1000000000.0,0.509090909090909,1.3511263944880835e+17
132761.78272982393,1000000000.0,0.509090909090909,1.3417922146720925e+17
134945.90157847886,1000000000.0,0.509090909090909,1.3327699319874163e+17
137130.02042713377,1000000000.0,0.509090909090909,1.3240446427074014e+17
139314.1392757887,1000000000.0,0.509090909090909,1.3156023785913709e+17
141498.25812444364,1000000000.0,0.509090909090909,1.3074300344917126e+17
143682.37697309858,1000000000.0,0.509090909090909,1.29951530283052e+17
145866.49582175352,1000000000.0,0.509090909090909,1.2918466136954528e+17
148050.61467040842,1000000000.0,0.509090909090909,1.284413080419031e+17
150234.73351906336,1000000000.0,0.509090909090909,1.2772044499152902e+17
152418.8523677183,1000000000.0,0.509090909090909,1.2702110572434912e+17
154602.9712163732,1000000000.0,0.509090909090909,1.26342378398096e+17
156787.09006502814,1000000000.0,0.509090909090909,1.2568340200358774e+17
158971.20891368308,1000000000.0,0.509090909090909,1.250433628700761e+17
161155.32776233798,1000000000.0,0.509090909090909,1.244214914608176e+17
163339.44661099292,1000000000.0,0.509090909090909,1.238170594122639e+17
