D,T,Y,E
50000000000000.0,10000000000.0,0.509090909090909,53346183997948329984
50000000000000.0,10000000000.050505,0.509090909090909,53346183997948633088
50000000000000.0,10000000000.10101,0.509090909090909,53346183997949108224
50000000000000.0,10000000000.151516,0.509090909090909,53346183997949485056
50000000000000.0,10000000000.20202,0.509090909090909,53346183997949796352
50000000000000.0,10000000000.252525,0.509090909090909,53346183997950279680
50000000000000.0,10000000000.30303,0.509090909090909,53346183997950574592
50000000000000.0,10000000000.353535,0.509090909090909,53346183997950967808
50000000000000.0,10000000000.404041,0.509090909090909,53346183997951344640
50000000000000.0,10000000000.454546,0.509090909090909,53346183997951655936
50000000000000.0,10000000000.50505,0.509090909090909,53346183997952032768
50000000000000.0,10000000000.555555,0.509090909090909,53346183997952532480
50000000000000.0,10000000000.60606,0.509090909090909,53346183997952835584
50000000000000.0,10000000000.656565,0.509090909090909,53346183997953220608
50000000000000.0,10000000000.707071,0.509090909090909,53346183997953597440
50000000000000.0,10000000000.757576,0.509090909090909,53346183997953900544
50000000000000.0,10000000000.80808,0.509090909090909,53346183997954400256
50000000000000.0,10000000000.858585,0.509090909090909,53346183997954678784
50000000000000.0,10000000000.90909,0.509090909090909,53346183997955162112
50000000000000.0,10000000000.959597,0.509090909090909,53346183997955547136
50000000000000.0,10000000001.010101,0.509090909090909,53346183997955842048
50000000000000.0,10000000001.060606,0.509090909090909,53346183997956145152
50000000000000.0,10000000001.11111,0.509090909090909,53346183997956636672
50000000000000.0,10000000001.161615,0.509090909090909,53346183997956939776
50000000000000.0,10000000001.212122,0.509090909090909,53346183997957308416
50000000000000.0,10000000001.262627,0.509090909090909,53346183997957808128
50000000000000.0,10000000001.313131,0.509090909090909,53346183997958111232
50000000000000.0,10000000001.363636,0.509090909090909,53346183997958504448
50000000000000.0,10000000001.41414,0.509090909090909,53346183997958799360
50000000000000.0,10000000001.464647,0.509090909090909,53346183997959192576
50000000000000.0,10000000001.515152,0.509090909090909,53346183997957955584
50000000000000.0,10000000001.565657,0.509090909090909,53346183997960060928
50000000000000.0,10000000001.616161,0.509090909090909,53346183997960355840
50000000000000.0,10000000001.666666,0.509090909090909,53346183997960757248
50000000000000.0,10000000001.717173,0.509090909090909,53346183997961142272
50000000000000.0,10000000001.767677,0.509090909090909,53346183997961420800
50000000000000.0,10000000001.818182,0.509090909090909,53346183997961912320
50000000000000.0,10000000001.868687,0.509090909090909,53346183997962215424
50000000000000.0,10000000001.919191,0.509090909090909,53346183997962698752
50000000000000.0,10000000001.969696,0.509090909090909,53346183997962993664
50000000000000.0,10000000002.020203,0.509090909090909,53346183997963378688
50000000000000.0,10000000002.070707,0.509090909090909,53346183997963681792
50000000000000.0,10000000002.121212,0.509090909090909,53346183997964173312
50000000000000.0,10000000002.171717,0.509090909090909,53346183997964468224
50000000000000.0,10000000002.222221,0.509090909090909,53346183997964967936
50000000000000.0,10000000002.272728,0.509090909090909,53346183997965344768
50000000000000.0,10000000002.323233,0.509090909090909,53346183997965647872
50000000000000.0,10000000002.373737,0.509090909090909,53346183997966024704
50000000000000.0,10000000002.424242,0.509090909090909,53346183997966352384
50000000000000.0,10000000002.474747,0.509090909090909,53346183997966729216
50000000000000.0,10000000002.525253,0.509090909090909,53346183997967097856
50000000000000.0,10000000002.575758,0.509090909090909,53346183997967597568
50000000000000.0,10000000002.626263,0.509090909090909,53346183997967900672
50000000000000.0,10000000002.676767,0.509090909090909,53346183997968302080
50000000000000.0,10000000002.727272,0.509090909090909,53346183997968588800
50000000000000.0,10000000002.777779,0.509090909090909,53346183997968973824
50000000000000.0,10000000002.828283,0.509090909090909,53346183997969457152
50000000000000.0,10000000002.878788,0.509090909090909,53346183997969760256
50000000000000.0,10000000002.929293,0.509090909090909,53346183997970259968
50000000000000.0,10000000002.979797,0.509090909090909,53346183997970563072
50000000000000.0,10000000003.030304,0.509090909090909,53346183997970939904
50000000000000.0,10000000003.080809,0.509090909090909,53346183997971251200
50000000000000.0,10000000003.131313,0.509090909090909,53346183997971734528
50000000000000.0,10000000003.181818,0.509090909090909,53346183997972045824
50000000000000.0,10000000003.232323,0.509090909090909,53346183997972520960
50000000000000.0,10000000003.282827,0.509090909090909,53346183997972832256
50000000000000.0,10000000003.333334,0.509090909090909,53346183997973209088
50000000000000.0,10000000003.383839,0.509090909090909,53346183997973602304
50000000000000.0,10000000003.434343,0.509090909090909,53346183997973913600
50000000000000.0,10000000003.484848,0.509090909090909,53346183997972676608
50000000000000.0,10000000003.535353,0.509090909090909,53346183997973184512
50000000000000.0,10000000003.58586,0.509090909090909,53346183997973544960
50000000000000.0,10000000003.636364,0.509090909090909,53346183997975478272
50000000000000.0,10000000003.686869,0.509090909090909,53346183997975871488
50000000000000.0,10000000003.737373,0.509090909090909,53346183997976158208
50000000000000.0,10000000003.787878,0.509090909090909,53346183997976666112
50000000000000.0,10000000003.838385,0.509090909090909,53346183997977051136
50000000000000.0,10000000003.88889,0.509090909090909,53346183997977346048
50000000000000.0,10000000003.939394,0.509090909090909,53346183997977837568
50000000000000.0,10000000003.989899,0.509090909090909,53346183997978148864
50000000000000.0,10000000004.040403,0.509090909090909,53346183997978443776
50000000000000.0,10000000004.09091,0.509090909090909,53346183997978828800
50000000000000.0,10000000004.141415,0.509090909090909,53346183997979312128
50000000000000.0,10000000004.19192,0.509090909090909,53346183997979623424
50000000000000.0,10000000004.242424,0.509090909090909,53346183997980106752
50000000000000.0,10000000004.292929,0.509090909090909,53346183997980401664
50000000000000.0,10000000004.343435,0.509090909090909,53346183997980794880
50000000000000.0,10000000004.39394,0.509090909090909,53346183997981196288
50000000000000.0,10000000004.444445,0.509090909090909,53346183997981491200
50000000000000.0,10000000004.49495,0.509090909090909,53346183997981884416
50000000000000.0,10000000004.545454,0.509090909090909,53346183997980753920
50000000000000.0,10000000004.595959,0.509090909090909,53346183997982687232
50000000000000.0,10000000004.646465,0.509090909090909,53346183997983064064
50000000000000.0,10000000004.69697,0.509090909090909,53346183997983449088
50000000000000.0,10000000004.747475,0.509090909090909,53346183997983768576
50000000000000.0,10000000004.79798,0.509090909090909,53346183997984260096
50000000000000.0,10000000004.848484,0.509090909090909,53346183997984563200
50000000000000.0,10000000004.89899,0.509090909090909,53346183997984931840
50000000000000.0,10000000004.949495,0.509090909090909,53346183997985423360
50000000000000.0,10000000005.0,0.509090909090909,53346183997985734656
